Segment ID,Street Name,From Limit Street,To Limit Street,Functional Class,Minimum Address in Range,Maximum Address in Range,Segment Width,Segment Length,Lane Miles,Grade,Inspection ID
2010183,BRAKER LN E,GEORGIAN DR,HILLTOP ST,Arterial,100,109,58,183,0.2,F,2020 Data
2010189,BRAKER LN E,GEORGIAN DR,INDIANHEAD DR,Arterial,100,105,58,108,0.12,F,2020 Data
2019582,BROADWAY,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,27,351,0.18,B,2021 Data
2019206,BRUSHY ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,18,358,0.12,C,2021 Data
2019431,CANEY ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,27,359,0.18,B,2021 Data
2009995,CADDO ST E,INDIANHEAD DR,OAKWOOD DR,Residential,100,211,27.1,402,0.21,D,2020 Data
2009989,CADDO ST W,INDIANHEAD DR,HILLTOP ST,Residential,100,117,27.1,344,0.18,B,2020 Data
5189582,CANYON RIDGE DR,100,114,Collector,100,114,67,782,0.99,C,2020 Data
2019103,CESAR CHAVEZ ST E,CONGRESS AVE,BRAZOS ST,Arterial,100,121,57,448,0.48,F,2021 Data
2019087,CESAR CHAVEZ ST W,CONGRESS AVE,COLORADO ST,Arterial,100,119,57,430,0.46,F,2021 Data
2019332,CHALMERS AVE,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,27,349,0.18,A,2021 Data
2040968,CANYON CIR E,CANYON CIR W,STRATFORD DR,Residential,100,119,14,425,0.11,F,2021 Data
2040964,CANYON CIR W,CANYON CIR E,STRATFORD DR,Residential,100,121,14,435,0.12,C,2021 Data
2019379,CHICON ST,CESAR CHAVEZ ST E,2ND ST E,Arterial,100,117,36,345,0.24,F,2018 Data
2019051,COLORADO ST,CESAR CHAVEZ ST W,2ND ST W,Arterial,100,119,57,352,0.38,F,2021 Data
2019300,COMAL ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,36,357,0.24,C,2018 Data
2019086,CONGRESS AVE,CESAR CHAVEZ ST W,2ND ST W,Arterial,100,111,61,361,0.42,F,2021 Data
2025595,CLEARDAY DR,CONGRESS AVE S,STAR DR,Collector,100,125,41,565,0.44,C,2022 Data
2041245,CONGRESS AVE S,CONGRESS AVE,BARTON SPRINGS RD,Arterial,100,228,87,991,1.63,D,2021 Data
2026137,CLOUDVIEW DR,CONGRESS AVE S,MOONMONT DR,Collector,100,213,27,1032,0.53,D,2022 Data
2024088,COLEMAN ST,CONGRESS AVE S,BRINWOOD AVE,Residential,100,133,27,521,0.27,C,2021 Data
2017261,DEAN KEETON ST E,WICHITA ST,SPEEDWAY,Arterial,100,117,65,376,0.46,C,2021 Data
2017257,DEAN KEETON ST W,WICHITA ST,UNIVERSITY AVE,Arterial,100,117,65,343,0.42,C,2021 Data
2011130,DEEN AVE,GEORGIAN DR,LAMAR BLVD N,Collector,100,711,33,1369,0.86,C,2020 Data
2023979,CUMBERLAND RD,CONGRESS AVE S,EDENS DR,Collector,100,130,33,537,0.34,C,2021 Data
2010036,COVINGTON DR E,INDIANHEAD DR,OAKWOOD DR,Collector,100,208,27.1,361,0.19,D,2020 Data
2010030,COVINGTON DR W,INDIANHEAD DR,HILLTOP ST,Collector,100,115,27.1,331,0.17,C,2020 Data
2011650,CRESTLAND DR E,CRESTLAND DR W,EASTCREST DR,Residential,100,111,27,234,0.12,B,2020 Data
2011637,CRESTLAND DR W,CRESTLAND DR E,NORTHCREST BLVD,Residential,100,213,27,516,0.26,A,2020 Data
2022560,CROCKETT ST,CONGRESS AVE S,EVA ST,Residential,100,117,27,347,0.18,B,2021 Data
2011687,CROSLIN ST E,CROSLIN ST W,EASTCREST DR,Residential,100,111,27,216,0.11,B,2020 Data
2011679,CROSLIN ST W,CROSLIN ST E,NORTHCREST BLVD,Residential,100,349,27,624,0.32,B,2020 Data
2026342,DUNLAP ST,CONGRESS AVE S,WADFORD ST,Residential,100,121,18,399,0.14,C,2021 Data
2025785,DITTMAR RD E,CONGRESS AVE S,CIRCLE S RD,Collector,100,123,20,524,0.2,F,2022 Data
2025385,EBERHART LN,CONGRESS AVE S,STARSTREAK DR,Collector,100,120,41,421,0.33,F,2022 Data
2040420,DENSON DR,AIRPORT BLVD,DILLARD CIR,Collector,100,107,37,358,0.23,F,2020 Data
3266809,DESERT PRIMROSE DR,DESERT WILLOW LOOP,S 1ST ST,Residential,100,109,45,272,0.23,B,2022 Data
2022396,ELIZABETH ST E,CONGRESS AVE S,NICKERSON ST,Residential,100,117,27,387,0.2,C,2021 Data
2022393,ELIZABETH ST W,CONGRESS AVE S,EVA ST,Collector,100,117,27,380,0.19,D,2021 Data
2019422,ELKHART ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,27,359,0.18,C,2021 Data
2011143,ELLIOTT ST W,GEORGIAN DR,GUADALUPE ST,Collector,100,408,27,730,0.37,B,2020 Data
2010293,FARLEY DR,GEORGIAN DR,MIDDLE FISKVILLE RD,Residential,100,710,18,1530,0.52,B,2020 Data
2010943,FAWNRIDGE DR E,GEORGIAN DR,NORTH DR,Residential,100,204,27,295,0.15,B,2020 Data
2010921,FAWNRIDGE DR W,GEORGIAN DR,GEORGIAN DR,Residential,100,101,27,61,0.03,B,2020 Data
2034288,EL PASO ST,101,HARDEMAN ST,Residential,100,122,27,182,0.09,C,2021 Data
2031716,ETTA PL,GARRETT RUN W,209,Residential,100,209,27,306,0.16,C,2020 Data
2011127,FLORENCE DR,GEORGIAN DR,EAST DR,Residential,100,308,27,506,0.26,B,2020 Data
2025947,FOREMOST DR,CONGRESS AVE S,CIRCLE S RD,Collector,100,103,41,110,0.09,C,2022 Data
2031662,FERGUSON,101,TURNER DR,Residential,100,111,20,191,0.07,C,2020 Data
2015355,FRANKLIN BLVD,LINK AVE,CHESTERFIELD AVE,Residential,100,219,27,784,0.4,C,2021 Data
2034308,FREDERICK ST,CONGRESS AVE S,133,Residential,100,136,27,627,0.32,C,2021 Data
2039837,GARRETT RUN E,GARRETT RUN W,DERRINGER TRL,Residential,100,203,27,429,0.22,C,2020 Data
2010568,GARRETT RUN W,GARRETT RUN E,BELLE STAR CT,Residential,100,117,27,354,0.18,A,2020 Data
2010389,GRADY,GEORGIAN DR,JEAN DR,Collector,100,208,37,367,0.26,D,2020 Data
2010376,GRADY,GEORGIAN DR,TURNER DR,Collector,100,117,37,353,0.25,D,2020 Data
3333378,GRAZING HORSE LN,AUTUMN ASH DR,CONROY LN,Residential,100,105,27,161,0.08,F,2022 Data
2019715,GIBSON ST E,CONGRESS AVE S,NICKERSON ST,Collector,100,115,27,379,0.19,D,2021 Data
2019709,GIBSON ST W,CONGRESS AVE S,EVA ST,Residential,100,117,27,387,0.2,C,2021 Data
2042972,HERGOTZ LN,HERRERA ST,BASTROP HWY,Residential,100,309,27,1184,0.61,B,2021 Data
2012070,HIGHLAND MALL BLVD E,HIGHLAND MALL BLVD W,JONATHAN DR,Collector,100,108,21,342,0.14,C,2020 Data
3257753,HIGHLAND MALL BLVD W,100,114,Collector,100,114,21,176,0.07,D,2020 Data
2019015,GUADALUPE ST,CESAR CHAVEZ ST W,2ND ST W,Arterial,100,117,57,350,0.38,D,2021 Data
3333391,HILLHOUSE LN,ASHBROOK DR,AUTUMN ASH DR,Residential,100,145,27,550,0.28,B,2022 Data
2033983,HERRERA ST,HERGOTZ LN,115,Residential,100,115,27,317,0.16,C,2021 Data
2006149,HOWARD LN E,HOWARD LN W,GREINERT DR,Residential,100,324,27.1,998,0.5,A,2020 Data
2006024,HOWARD LN W,HOWARD LN E,SPRING HEATH RD,Arterial,100,112,33,465,0.26,B,2020 Data
2011985,HUNTLAND DR E,HUNTLAND DR W,JONATHAN DR,Collector,100,114,41,233,0.18,C,2020 Data
2011987,HUNTLAND DR W,HUNTLAND DR E,ISABELLE DR,Collector,100,205,41,428,0.33,D,2020 Data
2011081,HOME PL E,GEORGIAN DR,EAST DR,Residential,100,309,27,486,0.25,C,2020 Data
2011051,HOME PL W,GEORGIAN DR,SLAYTON DR,Residential,100,117,27,387,0.2,D,2020 Data
3333401,KAREN HILL PL,ASHBROOK DR,AUTUMN ASH DR,Residential,100,137,27,480,0.25,A,2022 Data
2019691,JAMES ST W,CONGRESS AVE S,EVA DR,Residential,100,111,27,198,0.1,F,2021 Data
2011249,JENNIFER LN,GEORGIAN DR,GUADALUPE ST,Residential,100,118,37,294,0.21,C,2020 Data
2022513,JOHANNA ST W,CONGRESS AVE S,EVA ST,Collector,100,119,27,390,0.2,D,2021 Data
2024258,KREBS LN,CONGRESS AVE S,WADFORD ST,Collector,100,119,16,406,0.12,C,2021 Data
2026336,INDUSTRIAL BLVD,CONGRESS AVE S,WILLOW SPRINGS RD,Collector,100,220,35,1250,0.83,B,2022 Data
2041192,LAMAR BLVD S,LAMAR BLVD N,RIVERSIDE DR W,Arterial,100,133,21,772,0.31,D,2021 Data
2016883,LAUREL LN,SPEEDWAY,HEMPHILL PARK,Residential,100,218,27,863,0.44,D,2021 Data
2019030,LAVACA ST,CESAR CHAVEZ ST W,2ND ST W,Arterial,100,117,57,356,0.38,F,2021 Data
2033986,KIMBLE LN,HERGOTZ LN,219,Residential,100,219,22,801,0.33,D,2021 Data
2024047,LA VISTA ST,CONGRESS AVE S,BRINWOOD AVE,Residential,100,215,27,622,0.32,C,2021 Data
2044019,LAMAR BLVD N,LAMAR BLVD S,B R REYNOLDS DR,Arterial,100,124,24,437,0.2,F,2021 Data
2022598,LIVE OAK ST W,CONGRESS AVE S,LINDELL AVE,Collector,100,102,33,166,0.1,C,2021 Data
2034458,LIVERPOOL DR,100,SUBURBAN DR,Residential,100,207,37,238,0.17,C,2022 Data
2021170,LEE BARTON DR,RIVERSIDE DR W,BUTLER RD,Collector,100,319,27,947,0.47,D,2021 Data
2022557,LELAND ST,CONGRESS AVE S,NICKERSON ST,Residential,100,119,27,422,0.22,B,2021 Data
2047159,LONG BOW LN,CONGRESS AVE S,CARNARVON LN,Residential,100,410,27.1,934,0.48,B,2021 Data
2010652,LONGSPUR BLVD E,LONGSPUR BLVD W,STARLING DR E,Collector,100,207,27,324,0.17,A,2020 Data
2010639,LONGSPUR BLVD W,LONGSPUR BLVD E,PLOVER DR,Collector,100,117,27,374,0.19,B,2020 Data
2041543,LIGHTSEY RD,CONGRESS AVE S,POWELL CIR,Collector,100,414,41,1327,1.03,C,2021 Data
2019599,LINDEN ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,34,356,0.23,B,2021 Data
2011798,LISA DR E,MIRANDA DR,PRISCILLA DR,Residential,100,115,27,292,0.15,B,2020 Data
2011773,LISA DR W,MIRANDA DR,RUFUS DR,Residential,100,113,27,279,0.14,B,2020 Data
2034726,LESSIN LN,CONGRESS AVE S,239,Residential,100,240,27,859,0.44,C,2021 Data
2025273,LITTLE TEXAS LN,CONGRESS AVE S,IH 35 SVC RD,Collector,100,1115,48,3735,3.4,B,2022 Data
2011156,LITTLE WALNUT DR,GEORGIAN DR,206,Residential,100,109,16,261,0.08,C,2020 Data
2022602,LIVE OAK ST E,CONGRESS AVE S,COLLEGE AVE,Collector,100,106,45,196,0.12,F,2021 Data
2031835,LOLA DR E,GEORGIAN DR,314,Residential,100,314,27,956,0.49,B,2020 Data
2031830,LOLA DR W,GEORGIAN DR,213,Residential,100,214,27,655,0.33,C,2020 Data
2017874,MARTIN LUTHER KING BLVD E,CONGRESS AVE,BRAZOS ST,Arterial,100,121,57,444,0.48,F,2018 Data
2040991,MARTIN LUTHER KING BLVD W,CONGRESS AVE,COLORADO ST,Arterial,100,125,57,437,0.47,F,2018 Data
2022488,MARY ST E,CONGRESS AVE S,NICKERSON ST,Collector,100,117,33,383,0.24,F,2021 Data
2022484,MARY ST W,CONGRESS AVE S,EVA ST,Collector,100,117,37,379,0.27,C,2021 Data
2010481,MASTERSON PASS,GEORGIAN DR,ANNIE OAKLEY TRL,Collector,100,117,41,368,0.29,D,2020 Data
2022449,MILTON ST E,CONGRESS AVE S,NICKERSON ST,Residential,100,117,27,383,0.2,D,2021 Data
2022440,MILTON ST W,CONGRESS AVE S,EVA ST,Residential,100,119,27,391,0.2,B,2021 Data
2019236,MEDINA,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,27,359,0.18,F,2021 Data
2024911,MOCKINGBIRD LN E,CONGRESS AVE S,WASSON RD,Residential,100,117,20,373,0.14,F,2022 Data
2024879,MOCKINGBIRD LN W,CONGRESS AVE S,BLUE BIRD LN,Residential,100,217,25,721,0.34,C,2022 Data
2022424,MONROE ST E,CONGRESS AVE S,NICKERSON ST,Collector,100,117,27,382,0.2,F,2021 Data
2022417,MONROE ST W,CONGRESS AVE S,EVA ST,Collector,100,117,37,386,0.27,C,2021 Data
2025621,METEOR DR,CONGRESS AVE S,STAR DR,Residential,100,129,27,675,0.35,C,2022 Data
2022522,MONTOPOLIS DR,GROVE DR,CLOVIS ST,Residential,100,206,27,460,0.24,C,2021 Data
3266655,MORNING PRIMROSE CT,DESERT WILLOW LOOP,CUL DE SAC,Residential,100,129,31,425,0.25,D,2022 Data
2019471,MILDRED ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,115,27,332,0.17,D,2021 Data
2015413,NORTH LOOP BLVD E,NORTH LOOP BLVD W,AVENUE F,Collector,100,129,37,315,0.22,C,2021 Data
2015412,NORTH LOOP BLVD W,NORTH LOOP BLVD E,CHESTERFIELD AVE,Collector,100,215,37,827,0.58,C,2021 Data
2019277,NAVASOTA ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,22,355,0.15,F,2021 Data
2018953,NECHES ST,4TH ST E,5TH ST E,Collector,100,417,56,346,0.37,C,2018 Data
2019645,NELLIE ST,CONGRESS AVE S,EVA DR,Collector,100,115,27,218,0.11,F,2021 Data
2015298,NELRAY BLVD,LINK AVE,CHESTERFIELD AVE,Residential,100,219,27,779,0.4,B,2021 Data
2011722,O DELL ST E,O DELL ST W,EASTCREST DR,Residential,100,115,27,293,0.15,B,2020 Data
2011710,O DELL ST W,O DELL ST E,NORTHCREST BLVD,Residential,100,349,27,681,0.35,B,2020 Data
3376395,NORTH BLUFF DR,100,101,Collector,100,101,30,194,0.11,F,2022 Data
2031823,OERTLI LN,GEORGIAN DR,610,Residential,100,610,27,1335,0.66,C,2020 Data
5002530,NUECES ST,CESAR CHAVEZ ST W,2ND ST W,Collector,100,121,44,351,0.29,B,2021 Data
2022721,OLTORF ST E,CONGRESS AVE S,REBEL RD,Arterial,100,520,37,1159,0.81,B,2021 Data
2022686,OLTORF ST W,CONGRESS AVE S,COLLEGE AVE,Arterial,100,108,37,235,0.16,F,2021 Data
2019567,PLEASANT VALLEY RD N,CESAR CHAVEZ ST E,2ND ST E,Arterial,100,117,41,365,0.28,F,2021 Data
2012584,PHEASANT DR E,PHEASANT DR W,ORIOLE DR,Residential,100,312,27,862,0.44,C,2020 Data
2012585,PHEASANT DR W,PHEASANT DR E,PLOVER DR,Residential,100,111,27,230,0.12,A,2020 Data
2034324,PICKLE RD,CONGRESS AVE S,213,Residential,100,213,45,515,0.68,B,2021 Data
2011163,PECAN DR,GEORGIAN DR,DUNGAN ST,Residential,100,109,27,183,0.09,F,2020 Data
2019506,PEDERNALES ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,33,349,0.22,C,2021 Data
2041215,RED RIVER ST,CESAR CHAVEZ ST E,3RD ST E,Arterial,100,218,37,712,0.5,F,2021 Data
2026344,RADAM LN,CONGRESS AVE S,RICHLAND ST,Collector,100,418,20,1750,0.66,C,2022 Data
2011356,POWELL LN E,GEORGIAN DR,SAM RAYBURN DR,Collector,100,317,34,1073,0.69,B,2020 Data
2040117,POWELL LN W,GEORGIAN DR,LAMAR BLVD N,Collector,100,719,22,2259,0.94,D,2020 Data
3283056,RALPH ABLANEDO DR,CONGRESS AVE S,CHICK PEA LN,Collector,100,139,27,1010,0.52,C,2022 Data
2024819,RAMBLE LN,CONGRESS AVE S,HEDGEWOOD DR,Collector,100,313,41,831,0.65,D,2022 Data
2011536,PRINCE DR,EASTCREST DR,NORTHCREST BLVD,Residential,100,213,27,485,0.25,B,2020 Data
2031668,PROVINES,101,TURNER DR,Residential,100,111,27,197,0.1,F,2020 Data
2024943,RED BIRD LN,CONGRESS AVE S,BLUE BIRD LN,Residential,100,219,18,812,0.28,A,2022 Data
2011289,RED OAK CIR,GEORGIAN DR,RED OAK CIR S,Residential,100,214,27,646,0.33,D,2020 Data
3266667,ROSE MALLOW WAY,DESERT WILLOW LOOP,DESERT WILLOW LOOP,Residential,100,221,31,694,0.41,B,2022 Data
2041293,RIVERSIDE DR E,100,222,Arterial,100,222,57,1376,1.49,D,2021 Data
2019406,RIVERSIDE DR W,CONGRESS AVE S,HAYWOOD AVE,Arterial,100,215,57,486,0.52,D,2021 Data
2019453,ROBERT T MARTINEZ JR ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,37,338,0.24,D,2021 Data
2010811,RUNDBERG LN W,GEORGIAN DR,SLAYTON DR,Arterial,100,118,21,406,0.16,F,2020 Data
2010104,SCURRY ST E,SCURRY ST W,INDIANHEAD DR,Residential,100,109,27.1,142,0.07,B,2020 Data
2010096,SCURRY ST W,SCURRY ST E,HILLTOP ST,Residential,100,109,27.1,174,0.09,B,2020 Data
2019529,SAN SABA ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,27,351,0.18,C,2021 Data
3426145,SANDRA MURAIDA WAY,100,CESAR CHAVEZ W,Collector,100,106,27,153,0.08,B,2021 Data
2025046,SANDRA ST,CONGRESS AVE S,GLEN MEADOW DR,Collector,100,218,27,828,0.42,D,2022 Data
3691034,SABINE ST,CESAR CHAVEZ ST E,DEAD END,Collector,100,113,30,330,0.19,D,2021 Data
2018994,SAN ANTONIO ST,CESAR CHAVEZ ST W,2ND ST W,Collector,100,118,57,362,0.39,C,2021 Data
2019126,SAN JACINTO BLVD,CESAR CHAVEZ ST E,2ND ST E,Arterial,100,117,57,360,0.39,F,2021 Data
2031813,SAN JOSE ST,101,GUADALUPE ST,Residential,100,404,27,266,0.14,B,2020 Data
2019223,SAN MARCOS ST,CESAR CHAVEZ ST E,2ND ST E,Residential,100,117,27,378,0.19,B,2021 Data
2042778,RUNDBERG LN E,GEORGIAN DR,NORTH CREEK DR,Arterial,100,308,21,597,0.24,B,2020 Data
2019681,SHADY LN,RED BLUFF RD,CESAR CHAVEZ ST E,Collector,100,349,41,374,0.29,C,2021 Data
2025401,SKYLOOP DR,STARSTREAK DR,SUNNYSKY WAY,Residential,100,115,27,293,0.15,B,2022 Data
2012217,SKYVIEW RD E,LINK AVE,AVENUE F,Residential,100,117,27,338,0.17,C,2020 Data
2012207,SKYVIEW RD W,LINK AVE,CHESTERFIELD AVE,Residential,100,117,27,357,0.19,C,2020 Data
2024623,SHERATON AVE,CONGRESS AVE S,LUCKSINGER LN,Collector,100,134,41,657,0.51,C,2022 Data
3260072,SLAUGHTER LN E,100,214,Arterial,100,214,27.1,1257,0.65,A,2022 Data
2024554,ST ELMO RD E,CONGRESS AVE S,LUCKSINGER LN,Collector,100,139,22,666,0.28,C,2022 Data
2024506,ST ELMO RD W,CONGRESS AVE S,GARNETT ST,Collector,100,223,41,1005,0.78,B,2022 Data
2011765,ST JOHNS AVE E,ST JOHNS AVE W,EASTCREST DR,Arterial,100,113,41,420,0.33,C,2020 Data
2037894,ST JOHNS AVE W,ST JOHNS AVE E,RUFUS DR,Residential,100,108,27.1,289,0.15,A,2020 Data
2025496,STARBRIGHT DR,STARSTREAK DR,SUNNYSKY WAY,Residential,100,115,27,295,0.15,D,2022 Data
2039856,STARLING DR E,STARLING DR W,LONGSPUR BLVD E,Residential,100,214,27,647,0.33,A,2020 Data
2012581,STARLING DR W,STARLING DR E,PLOVER DR,Residential,100,113,27,250,0.13,A,2020 Data
3261177,STASSNEY LN E,100,324,Arterial,100,324,33,947,0.59,B,2022 Data
3261214,STASSNEY LN W,100,124,Arterial,100,124,27,502,0.26,F,2022 Data
3333364,TEXAS ASH CV,AUTUMN ASH DR,CUL DE SAC,Residential,100,117,27,127,0.07,C,2022 Data
2019712,THE CIRCLE,CONGRESS AVE S,PARK LN,Collector,100,121,27,599,0.31,D,2021 Data
2019632,TILLERY ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,115,41,119,0.08,C,2021 Data
2019137,TRINITY ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,37,360,0.25,D,2021 Data
2042175,TURK LN,CULLEN LN,I 35 SVC RD SB  S,Residential,100,221,35,915,0.61,C,2022 Data
2019254,WALLER ST,CESAR CHAVEZ ST E,2ND ST E,Collector,100,117,37,366,0.26,D,2021 Data
2011208,WALNUT DR E,GEORGIAN DR,DUNGAN ST,Residential,100,113,27,243,0.12,F,2020 Data
2031817,WALNUT DR W,GEORGIAN DR,109,Residential,100,110,27,284,0.15,C,2020 Data
3426104,WALTER SEAHOLM DR,CESAR CHAVEZ W,2ND ST W,Collector,100,125,27,272,0.14,F,2021 Data
2010332,VICTOR ST,GEORGIAN DR,MIDDLE FISKVILLE RD,Residential,100,710,18,1525,0.52,C,2020 Data
2025543,WILLIAM CANNON DR E,CONGRESS AVE S,CIRCLE S RD,Arterial,100,118,30,449,0.24,C,2022 Data
3390743,WELLS BRANCH PKWY E,HEATHERWILDE BLVD S,249,Arterial,100,249,48,1561,1.42,A,2020 Data
2011313,WHITE OAK DR,GEORGIAN DR,RED OAK CIR S,Residential,100,214,27,628,0.32,C,2020 Data
5076963,WEST AVE,CESAR CHAVEZ ST W,2ND ST W,Residential,100,125,31,328,0.19,B,2018 Data
2024142,WOODWARD ST,CONGRESS AVE S,WOODLEIGH ST,Collector,100,125,41,557,0.43,D,2021 Data
2011395,WONSLEY DR E,GEORGIAN DR,GESSNER DR,Residential,100,312,35,815,0.54,B,2020 Data
2011360,WONSLEY DR W,GEORGIAN DR,PURNELL DR,Residential,100,209,27,529,0.27,B,2020 Data
2025535,WILLIAM CANNON DR W,CONGRESS AVE S,STARSTREAK DR,Arterial,100,120,30,437,0.23,D,2022 Data
5766601,RALPH ABLANEDO DR E,IH 35 SVRD SB S,CONGRESS AVE S,Residential,100,139,36,823,0.56,A,2022 GASB Report
2037559,15TH ST E,CONGRESS AVE,BRAZOS ST,Arterial,101,125,29,446,0.24,C,2021 Data
2037571,15TH ST W,CONGRESS AVE,COLORADO ST,Arterial,101,121,29,458,0.24,D,2021 Data
2022603,BARTLETT ST,CONGRESS AVE S,LINDELL AVE,Residential,101,101,24,199,0.08,B,2021 Data
3323534,CANYON RIDGE DR,101,113,Collector,101,113,67,749,0.95,A,2020 Data
2038232,HIGHLAND MALL BLVD E,HIGHLAND MALL BLVD W,JONATHAN DR,Collector,101,109,21,363,0.14,F,2020 Data
3257756,HIGHLAND MALL BLVD W,101,113,Collector,101,113,21,156,0.06,F,2020 Data
2038307,HOWARD LN E,HOWARD LN W,GREINERT DR,Arterial,101,325,27.1,988,0.49,B,2020 Data
2038305,HOWARD LN W,HOWARD LN E,SPRING HEATH RD,Arterial,101,113,27.1,476,0.2,B,2020 Data
2041167,LAMAR BLVD N,101,117,Arterial,101,117,24,304,0.14,D,2021 Data
2010814,RUNDBERG LN W,GEORGIAN DR,SLAYTON DR,Arterial,101,119,21,403,0.16,F,2020 Data
2010831,RUNDBERG LN E,GEORGIAN DR,NORTH DR,Arterial,101,205,21,349,0.14,C,2020 Data
3260074,SLAUGHTER LN E,101,215,Arterial,101,215,27,1245,0.64,A,2022 Data
3314778,SLAUGHTER LN W,101,101,Arterial,101,101,24.1,627,0.29,A,2022 Data
3261174,STASSNEY LN E,101,315,Arterial,101,315,33,924,0.58,C,2022 Data
3261216,STASSNEY LN W,101,125,Arterial,101,125,27,507,0.26,B,2022 Data
2025544,WILLIAM CANNON DR E,CONGRESS AVE S,CIRCLE S RD,Arterial,101,119,30,450,0.24,D,2022 Data
2041958,WILLIAM CANNON DR W,CONGRESS AVE S,SKYNOOK DR,Arterial,101,119,30,436,0.45,F,2022 Data
2010916,FAWNRIDGE DR W,GEORGIAN DR,SLAYTON DR,Residential,102,117,27,294,0.15,C,2020 Data
3376415,NORTH BLUFF DR,CONGRESS AVE S,6211,Collector,102,198,22,345,0.08,F,2022 Data
2027892,SLAUGHTER LN W,I 35 SVC RD SB  S,CONGRESS AVE S,Arterial,102,124,37,528,0.36,B,2022 Data
2019615,SPRINGDALE RD,CESAR CHAVEZ ST E,4TH ST E,Arterial,102,309,41,438,0.34,B,2021 Data
2022599,BARTLETT ST,LINDELL AVE,EUCLID AVE,Residential,103,111,24,351,0.16,B,2021 Data
3376423,NORTH BLUFF DR,CONGRESS AVE S,106,Collector,103,199,30,237,0.08,F,2022 Data
2027895,SLAUGHTER LN W,101,101,Arterial,103,125,37,527,0.44,B,2022 Data
2010207,BRAKER LN E,INDIANHEAD DR,OAKWOOD DR,Arterial,104,119,58,285,0.31,D,2020 Data
2025982,FOREMOST DR,CIRCLE S RD,I 35 SVC RD SB  S,Collector,104,226,41,1240,0.96,D,2022 Data
2022594,LIVE OAK ST W,LINDELL AVE,EVA ST,Collector,104,112,33,335,0.18,D,2021 Data
2016981,31ST ST E,HELMS ST,GROOMS ST,Residential,105,203,27,259,0.13,C,2021 Data
3426149,SANDRA MURAIDA WAY,108,0,Collector,105,107,27,113,0.06,D,2021 Data
2015690,49TH ST E,ROWENA ST,AVENUE F,Residential,106,115,27,166,0.08,C,2021 Data
2015568,50TH 1/2 ST E,ROWENA ST,AVENUE F,Residential,106,115,27,158,0.08,C,2021 Data
2015634,50TH ST E,ROWENA ST,AVENUE F,Residential,106,115,27,159,0.08,C,2021 Data
2015531,51ST ST E,ROWENA ST,AVENUE F,Arterial,106,109,27,91,0.05,F,2021 Data
2015843,47TH ST E,ROWENA ST,AVENUE F,Residential,106,107,27,82,0.04,D,2021 Data
2015804,48TH ST E,ROWENA ST,AVENUE F,Residential,106,115,28,168,0.09,D,2021 Data
3333385,GRAZING HORSE LN,HILL STABLE CT,AUTUMN ASH DR,Residential,106,127,27,245,0.13,F,2022 Data
2022612,LIVE OAK ST E,COLLEGE AVE,POST RD,Collector,107,118,45,190,0.19,B,2021 Data
2016704,35TH ST E,HELMS ST,GRIFFITH ST,Residential,108,203,27,110,0.06,D,2021 Data
2015856,47TH ST E,AVENUE F,AVENUE F,Residential,108,201,27,90,0.05,D,2021 Data
2040412,DENSON DR,DILLARD CIR,CHESTERFIELD AVE,Collector,108,212,37,556,0.39,C,2020 Data
3426158,SANDRA MURAIDA WAY,108,124,Collector,108,124,22,201,0.08,C,2021 Data
2047138,OLTORF ST W,COLLEGE AVE,EUCLID AVE,Arterial,109,141,37,640,0.45,C,2021 Data
3426162,SANDRA MURAIDA WAY,111,W 2ND ST,Collector,109,109,27,77,0.04,F,2021 Data
2015533,51ST ST E,AVENUE F,AVENUE F,Arterial,110,200,27,66,0.03,C,2021 Data
3278676,ACADEMY DR,MUSIC LN,RAVINE DR,Collector,110,191,37,666,0.15,C,2021 Data
2011729,ST JOHNS AVE W,RUFUS DR,NORTHCREST BLVD,Arterial,110,209,41,430,0.33,C,2020 Data
3541051,STRATFORD RESERVE PL,109,STRATFORD DR,Residential,110,111,27.1,92,0.05,F,2021 Data
3200925,CAMPERDOWN ELM DR,SOUTH 1ST ST,ENGLISH OAK DR,Residential,111,121,37,255,0.17,F,2022 Data
3426152,SANDRA MURAIDA WAY,115,125,Collector,111,117,27,117,0.06,F,2021 Data
3266920,DESERT PRIMROSE DR,DESERT WILLOW LOOP,DESERT WILLOW LOOP,Residential,112,217,31,508,0.3,B,2022 Data
2012233,SKYVIEW RD E,AVENUE F,AVENUE G,Residential,112,215,27,336,0.17,B,2020 Data
